Source,Target,Type,Id,Label,timeset,Weight
376,2904,Directed,927,,,1
790,2905,Directed,928,,,1
790,3548,Directed,929,,,1
790,2907,Directed,930,,,1
790,3806,Directed,931,,,1
166,3192,Directed,932,,,1
81,2911,Directed,933,,,1
81,2912,Directed,934,,,1
81,2913,Directed,935,,,1
81,2914,Directed,936,,,1
81,2915,Directed,937,,,1
81,2916,Directed,938,,,1
81,3488,Directed,939,,,1
81,2918,Directed,940,,,1
81,2919,Directed,941,,,1
81,2920,Directed,942,,,1
81,3905,Directed,943,,,1
81,2922,Directed,944,,,1
81,2923,Directed,945,,,1
81,2924,Directed,946,,,1
81,2925,Directed,947,,,1
81,2926,Directed,948,,,1
81,2927,Directed,949,,,1
81,2928,Directed,950,,,1
81,2929,Directed,951,,,1
81,2930,Directed,952,,,1
81,2931,Directed,953,,,1
81,2932,Directed,954,,,1
81,3402,Directed,955,,,1
81,2934,Directed,956,,,1
987,3325,Directed,957,,,1
1101,3854,Directed,958,,,1
1152,3580,Directed,959,,,1
158,2966,Directed,960,,,1
158,2967,Directed,961,,,1
158,2968,Directed,962,,,1
158,3567,Directed,963,,,1
186,2971,Directed,964,,,1
186,2972,Directed,965,,,1
186,2973,Directed,966,,,1
186,2974,Directed,967,,,1
186,2975,Directed,968,,,1
186,2976,Directed,969,,,1
186,2977,Directed,970,,,1
1130,3085,Directed,971,,,1
541,2979,Directed,972,,,1
541,2980,Directed,973,,,1
541,2981,Directed,974,,,1
541,3928,Directed,975,,,1
541,2983,Directed,976,,,1
541,2984,Directed,977,,,1
375,2985,Directed,978,,,1
877,3958,Directed,979,,,1
478,3720,Directed,980,,,1
785,3781,Directed,981,,,1
785,3250,Directed,982,,,1
772,3895,Directed,983,,,1
772,3921,Directed,984,,,1
223,3016,Directed,985,,,1
223,3514,Directed,986,,,1
223,3833,Directed,987,,,1
223,3019,Directed,988,,,1
223,3020,Directed,989,,,1
223,3021,Directed,990,,,1
223,3022,Directed,991,,,1
223,3023,Directed,992,,,1
223,3024,Directed,993,,,1
223,3025,Directed,994,,,1
223,3085,Directed,995,,,1
223,3027,Directed,996,,,1
223,3028,Directed,997,,,1
223,3086,Directed,998,,,1
223,3834,Directed,999,,,1
223,3031,Directed,1000,,,1
223,3032,Directed,1001,,,1
223,3033,Directed,1002,,,1
266,3035,Directed,1003,,,1
266,3036,Directed,1004,,,1
266,3037,Directed,1005,,,1
266,3038,Directed,1006,,,1
266,3039,Directed,1007,,,1
266,3040,Directed,1008,,,1
266,3283,Directed,1009,,,1
671,3162,Directed,1010,,,1
671,3048,Directed,1011,,,1
671,3054,Directed,1012,,,1
680,3722,Directed,1013,,,1
237,3051,Directed,1014,,,1
237,3052,Directed,1015,,,1
237,3162,Directed,1016,,,1
237,3054,Directed,1017,,,1
792,3057,Directed,1018,,,1
99,3678,Directed,1019,,,1
99,3553,Directed,1020,,,1
99,3985,Directed,1021,,,1
99,3063,Directed,1022,,,1
99,3064,Directed,1023,,,1
99,3065,Directed,1024,,,1
99,3066,Directed,1025,,,1
99,3067,Directed,1026,,,1
99,3735,Directed,1027,,,1
99,3069,Directed,1028,,,1
527,3070,Directed,1029,,,1
527,3071,Directed,1030,,,1
527,3402,Directed,1031,,,1
897,3073,Directed,1032,,,1
689,3074,Directed,1033,,,1
53,3076,Directed,1034,,,1
53,3514,Directed,1035,,,1
53,3078,Directed,1036,,,1
53,3079,Directed,1037,,,1
53,3080,Directed,1038,,,1
53,3081,Directed,1039,,,1
53,3082,Directed,1040,,,1
53,3896,Directed,1041,,,1
53,3084,Directed,1042,,,1
53,3085,Directed,1043,,,1
1174,3086,Directed,1044,,,1
272,3087,Directed,1045,,,1
272,3283,Directed,1046,,,1
924,3931,Directed,1047,,,1
1069,3957,Directed,1048,,,1
608,3113,Directed,1049,,,1
1198,3117,Directed,1050,,,1
838,3119,Directed,1051,,,1
838,3120,Directed,1052,,,1
912,3782,Directed,1053,,,1
833,3839,Directed,1054,,,1
834,3839,Directed,1055,,,1
795,3250,Directed,1056,,,1
795,3839,Directed,1057,,,1
795,3548,Directed,1058,,,1
810,3393,Directed,1059,,,1
420,3129,Directed,1060,,,1
420,3130,Directed,1061,,,1
420,3519,Directed,1062,,,1
420,3132,Directed,1063,,,1
420,3520,Directed,1064,,,1
420,3134,Directed,1065,,,1
420,3135,Directed,1066,,,1
420,3136,Directed,1067,,,1
423,3137,Directed,1068,,,1
423,3814,Directed,1069,,,1
423,3139,Directed,1070,,,1
423,3857,Directed,1071,,,1
909,3142,Directed,1072,,,1
709,3143,Directed,1073,,,1
966,3467,Directed,1074,,,1
270,3145,Directed,1075,,,1
270,3146,Directed,1076,,,1
270,3147,Directed,1077,,,1
215,3151,Directed,1078,,,1
215,3152,Directed,1079,,,1
215,3463,Directed,1080,,,1
215,3466,Directed,1081,,,1
215,3155,Directed,1082,,,1
826,3156,Directed,1083,,,1
1034,3158,Directed,1084,,,1
225,3159,Directed,1085,,,1
201,3160,Directed,1086,,,1
201,3161,Directed,1087,,,1
201,3162,Directed,1088,,,1
948,3163,Directed,1089,,,1
829,3164,Directed,1090,,,1
70,3168,Directed,1091,,,1
70,3169,Directed,1092,,,1
70,3170,Directed,1093,,,1
70,3171,Directed,1094,,,1
70,3172,Directed,1095,,,1
70,3173,Directed,1096,,,1
70,3174,Directed,1097,,,1
70,3175,Directed,1098,,,1
70,3176,Directed,1099,,,1
70,3177,Directed,1100,,,1
70,3220,Directed,1101,,,1
70,3179,Directed,1102,,,1
70,3180,Directed,1103,,,1
70,3181,Directed,1104,,,1
70,3182,Directed,1105,,,1
70,3183,Directed,1106,,,1
70,3184,Directed,1107,,,1
70,3185,Directed,1108,,,1
70,3186,Directed,1109,,,1
70,3187,Directed,1110,,,1
70,3188,Directed,1111,,,1
189,3189,Directed,1112,,,1
189,3554,Directed,1113,,,1
189,3191,Directed,1114,,,1
167,3192,Directed,1115,,,1
553,3913,Directed,1116,,,1
943,3806,Directed,1117,,,1
879,3203,Directed,1118,,,1
1132,3204,Directed,1119,,,1
953,3576,Directed,1120,,,1
953,3577,Directed,1121,,,1
953,3578,Directed,1122,,,1
858,3210,Directed,1123,,,1
858,3211,Directed,1124,,,1
253,3268,Directed,1125,,,1
311,3844,Directed,1126,,,1
577,3609,Directed,1127,,,1
887,3220,Directed,1128,,,1
290,3831,Directed,1129,,,1
290,3222,Directed,1130,,,1
290,3657,Directed,1131,,,1
290,3224,Directed,1132,,,1
286,3236,Directed,1133,,,1
286,3237,Directed,1134,,,1
277,3229,Directed,1135,,,1
277,3805,Directed,1136,,,1
277,3231,Directed,1137,,,1
277,3232,Directed,1138,,,1
222,3234,Directed,1139,,,1
222,3235,Directed,1140,,,1
222,3236,Directed,1141,,,1
222,3237,Directed,1142,,,1
222,3805,Directed,1143,,,1
222,3794,Directed,1144,,,1
746,3805,Directed,1145,,,1
1070,3957,Directed,1146,,,1
1070,3397,Directed,1147,,,1
197,3278,Directed,1148,,,1
197,3246,Directed,1149,,,1
197,3335,Directed,1150,,,1
197,3248,Directed,1151,,,1
197,3249,Directed,1152,,,1
197,3250,Directed,1153,,,1
197,3251,Directed,1154,,,1
197,3252,Directed,1155,,,1
752,3706,Directed,1156,,,1
59,3266,Directed,1157,,,1
59,3852,Directed,1158,,,1
59,3268,Directed,1159,,,1
59,3677,Directed,1160,,,1
59,3357,Directed,1161,,,1
59,3271,Directed,1162,,,1
59,3317,Directed,1163,,,1
59,3957,Directed,1164,,,1
59,3274,Directed,1165,,,1
198,3278,Directed,1166,,,1
984,3324,Directed,1167,,,1
984,3281,Directed,1168,,,1
984,3325,Directed,1169,,,1
976,3283,Directed,1170,,,1
773,3895,Directed,1171,,,1
773,3285,Directed,1172,,,1
799,3286,Directed,1173,,,1
799,3287,Directed,1174,,,1
955,3288,Directed,1175,,,1
364,3289,Directed,1176,,,1
364,3290,Directed,1177,,,1
364,3291,Directed,1178,,,1
364,3292,Directed,1179,,,1
364,3293,Directed,1180,,,1
364,3646,Directed,1181,,,1
364,3295,Directed,1182,,,1
364,3296,Directed,1183,,,1
364,3297,Directed,1184,,,1
364,3298,Directed,1185,,,1
364,3299,Directed,1186,,,1
1304,3402,Directed,1187,,,1
1015,3875,Directed,1188,,,1
911,3614,Directed,1189,,,1
889,3306,Directed,1190,,,1
138,3631,Directed,1191,,,1
341,3315,Directed,1192,,,1
341,3958,Directed,1193,,,1
1025,3317,Directed,1194,,,1
472,3318,Directed,1195,,,1
472,3523,Directed,1196,,,1
985,3324,Directed,1197,,,1
985,3325,Directed,1198,,,1
985,3824,Directed,1199,,,1
935,3331,Directed,1200,,,1
695,3332,Directed,1201,,,1
1208,3480,Directed,1202,,,1
334,3335,Directed,1203,,,1
574,3811,Directed,1204,,,1
574,3609,Directed,1205,,,1
574,3338,Directed,1206,,,1
842,3904,Directed,1207,,,1
235,3495,Directed,1208,,,1
235,3343,Directed,1209,,,1
235,3344,Directed,1210,,,1
235,3345,Directed,1211,,,1
1307,3446,Directed,1212,,,1
681,3722,Directed,1213,,,1
681,3824,Directed,1214,,,1
192,3356,Directed,1215,,,1
192,3357,Directed,1216,,,1
766,3488,Directed,1217,,,1
79,3983,Directed,1218,,,1
79,3371,Directed,1219,,,1
79,3372,Directed,1220,,,1
1270,3619,Directed,1221,,,1
929,3377,Directed,1222,,,1
774,3895,Directed,1223,,,1
139,3631,Directed,1224,,,1
139,3388,Directed,1225,,,1
139,3852,Directed,1226,,,1
139,3390,Directed,1227,,,1
139,3391,Directed,1228,,,1
139,3392,Directed,1229,,,1
139,3393,Directed,1230,,,1
139,3806,Directed,1231,,,1
139,3395,Directed,1232,,,1
139,3396,Directed,1233,,,1
139,3397,Directed,1234,,,1
139,3398,Directed,1235,,,1
1305,3402,Directed,1236,,,1
313,3403,Directed,1237,,,1
786,3406,Directed,1238,,,1
786,3407,Directed,1239,,,1
786,3408,Directed,1240,,,1
786,3409,Directed,1241,,,1
786,3410,Directed,1242,,,1
786,3411,Directed,1243,,,1
578,3609,Directed,1244,,,1
1020,3626,Directed,1245,,,1
880,3426,Directed,1246,,,1
880,3427,Directed,1247,,,1
880,3428,Directed,1248,,,1
668,3429,Directed,1249,,,1
775,3440,Directed,1250,,,1
775,3441,Directed,1251,,,1
775,3442,Directed,1252,,,1
775,3443,Directed,1253,,,1
775,3824,Directed,1254,,,1
775,3445,Directed,1255,,,1
775,3446,Directed,1256,,,1
851,3461,Directed,1257,,,1
851,3452,Directed,1258,,,1
851,3453,Directed,1259,,,1
851,3454,Directed,1260,,,1
45,3915,Directed,1261,,,1
45,3456,Directed,1262,,,1
45,3457,Directed,1263,,,1
45,3458,Directed,1264,,,1
45,3459,Directed,1265,,,1
45,3460,Directed,1266,,,1
45,3461,Directed,1267,,,1
45,3462,Directed,1268,,,1
45,3463,Directed,1269,,,1
45,3917,Directed,1270,,,1
45,3465,Directed,1271,,,1
45,3466,Directed,1272,,,1
45,3467,Directed,1273,,,1
45,3468,Directed,1274,,,1
45,3469,Directed,1275,,,1
45,3470,Directed,1276,,,1
45,3471,Directed,1277,,,1
45,3472,Directed,1278,,,1
45,3473,Directed,1279,,,1
45,3474,Directed,1280,,,1
45,3796,Directed,1281,,,1
45,3476,Directed,1282,,,1
45,3477,Directed,1283,,,1
45,3478,Directed,1284,,,1
45,3479,Directed,1285,,,1
45,3480,Directed,1286,,,1
45,3481,Directed,1287,,,1
45,3482,Directed,1288,,,1
45,3483,Directed,1289,,,1
45,3484,Directed,1290,,,1
956,3485,Directed,1291,,,1
767,3488,Directed,1292,,,1
767,3489,Directed,1293,,,1
497,3491,Directed,1294,,,1
497,3492,Directed,1295,,,1
497,3828,Directed,1296,,,1
497,3494,Directed,1297,,,1
236,3495,Directed,1298,,,1
236,3496,Directed,1299,,,1
236,3980,Directed,1300,,,1
236,3498,Directed,1301,,,1
236,3499,Directed,1302,,,1
236,3500,Directed,1303,,,1
236,3501,Directed,1304,,,1
236,3702,Directed,1305,,,1
962,3505,Directed,1306,,,1
963,3506,Directed,1307,,,1
963,3507,Directed,1308,,,1
493,3511,Directed,1309,,,1
493,3513,Directed,1310,,,1
904,3513,Directed,1311,,,1
232,3514,Directed,1312,,,1
793,3519,Directed,1313,,,1
793,3520,Directed,1314,,,1
323,3521,Directed,1315,,,1
323,3522,Directed,1316,,,1
484,3523,Directed,1317,,,1
484,3524,Directed,1318,,,1
1120,3803,Directed,1319,,,1
605,3633,Directed,1320,,,1
366,3985,Directed,1321,,,1
130,3539,Directed,1322,,,1
130,3540,Directed,1323,,,1
130,3554,Directed,1324,,,1
130,3542,Directed,1325,,,1
130,3543,Directed,1326,,,1
130,3544,Directed,1327,,,1
130,3545,Directed,1328,,,1
130,3546,Directed,1329,,,1
130,3547,Directed,1330,,,1
836,3548,Directed,1331,,,1
129,3553,Directed,1332,,,1
645,3554,Directed,1333,,,1
820,3555,Directed,1334,,,1
1051,3560,Directed,1335,,,1
1061,3567,Directed,1336,,,1
1061,3568,Directed,1337,,,1
63,3571,Directed,1338,,,1
63,3572,Directed,1339,,,1
63,3952,Directed,1340,,,1
63,3574,Directed,1341,,,1
63,3981,Directed,1342,,,1
63,3576,Directed,1343,,,1
63,3577,Directed,1344,,,1
63,3578,Directed,1345,,,1
1153,3580,Directed,1346,,,1
415,3581,Directed,1347,,,1
456,3842,Directed,1348,,,1
979,3943,Directed,1349,,,1
1221,3637,Directed,1350,,,1
563,3853,Directed,1351,,,1
404,3599,Directed,1352,,,1
291,3831,Directed,1353,,,1
991,3608,Directed,1354,,,1
579,3609,Directed,1355,,,1
640,3612,Directed,1356,,,1
640,3613,Directed,1357,,,1
640,3614,Directed,1358,,,1
640,3615,Directed,1359,,,1
640,3616,Directed,1360,,,1
640,3617,Directed,1361,,,1
640,3618,Directed,1362,,,1
640,3619,Directed,1363,,,1
640,3620,Directed,1364,,,1
109,3623,Directed,1365,,,1
109,3624,Directed,1366,,,1
109,3974,Directed,1367,,,1
109,3626,Directed,1368,,,1
109,3627,Directed,1369,,,1
140,3631,Directed,1370,,,1
140,3632,Directed,1371,,,1
140,3633,Directed,1372,,,1
140,3634,Directed,1373,,,1
140,3635,Directed,1374,,,1
140,3636,Directed,1375,,,1
140,3637,Directed,1376,,,1
213,3638,Directed,1377,,,1
213,3639,Directed,1378,,,1
213,3640,Directed,1379,,,1
213,3641,Directed,1380,,,1
213,3642,Directed,1381,,,1
213,3643,Directed,1382,,,1
213,3644,Directed,1383,,,1
213,3645,Directed,1384,,,1
213,3646,Directed,1385,,,1
213,3647,Directed,1386,,,1
213,3648,Directed,1387,,,1
213,3649,Directed,1388,,,1
213,3650,Directed,1389,,,1
503,3653,Directed,1390,,,1
74,3656,Directed,1391,,,1
74,3657,Directed,1392,,,1
74,3658,Directed,1393,,,1
74,3659,Directed,1394,,,1
74,3660,Directed,1395,,,1
132,3662,Directed,1396,,,1
132,3663,Directed,1397,,,1
132,3664,Directed,1398,,,1
46,3915,Directed,1399,,,1
46,3918,Directed,1400,,,1
292,3831,Directed,1401,,,1
292,3675,Directed,1402,,,1
292,3844,Directed,1403,,,1
701,3677,Directed,1404,,,1
100,3678,Directed,1405,,,1
100,3679,Directed,1406,,,1
370,3681,Directed,1407,,,1
370,3682,Directed,1408,,,1
753,3706,Directed,1409,,,1
424,3851,Directed,1410,,,1
554,3913,Directed,1411,,,1
133,3699,Directed,1412,,,1
133,3700,Directed,1413,,,1
133,3701,Directed,1414,,,1
133,3702,Directed,1415,,,1
39,3704,Directed,1416,,,1
754,3706,Directed,1417,,,1
156,3708,Directed,1418,,,1
156,3709,Directed,1419,,,1
78,3712,Directed,1420,,,1
78,3713,Directed,1421,,,1
78,3714,Directed,1422,,,1
479,3720,Directed,1423,,,1
682,3722,Directed,1424,,,1
682,3723,Directed,1425,,,1
447,3729,Directed,1426,,,1
447,3725,Directed,1427,,,1
447,3857,Directed,1428,,,1
447,3727,Directed,1429,,,1
239,3728,Directed,1430,,,1
239,3729,Directed,1431,,,1
239,3730,Directed,1432,,,1
239,3731,Directed,1433,,,1
239,3732,Directed,1434,,,1
239,3733,Directed,1435,,,1
239,3734,Directed,1436,,,1
239,3735,Directed,1437,,,1
239,3736,Directed,1438,,,1
634,3738,Directed,1439,,,1
634,3739,Directed,1440,,,1
634,3931,Directed,1441,,,1
634,3806,Directed,1442,,,1
634,3957,Directed,1443,,,1
634,3743,Directed,1444,,,1
634,3744,Directed,1445,,,1
634,3745,Directed,1446,,,1
634,3746,Directed,1447,,,1
634,3747,Directed,1448,,,1
634,3748,Directed,1449,,,1
218,3749,Directed,1450,,,1
781,3827,Directed,1451,,,1
303,3759,Directed,1452,,,1
304,3759,Directed,1453,,,1
816,3772,Directed,1454,,,1
118,3780,Directed,1455,,,1
118,3781,Directed,1456,,,1
118,3782,Directed,1457,,,1
704,3792,Directed,1458,,,1
131,3793,Directed,1459,,,1
131,3794,Directed,1460,,,1
822,3795,Directed,1461,,,1
822,3796,Directed,1462,,,1
822,3797,Directed,1463,,,1
822,3798,Directed,1464,,,1
822,3799,Directed,1465,,,1
822,3800,Directed,1466,,,1
822,3801,Directed,1467,,,1
822,3802,Directed,1468,,,1
1121,3803,Directed,1469,,,1
747,3805,Directed,1470,,,1
944,3806,Directed,1471,,,1
226,3810,Directed,1472,,,1
226,3811,Directed,1473,,,1
226,3812,Directed,1474,,,1
627,3813,Directed,1475,,,1
463,3814,Directed,1476,,,1
463,3815,Directed,1477,,,1
1092,3919,Directed,1478,,,1
559,3821,Directed,1479,,,1
559,3822,Directed,1480,,,1
181,3823,Directed,1481,,,1
181,3824,Directed,1482,,,1
417,3825,Directed,1483,,,1
417,3875,Directed,1484,,,1
782,3827,Directed,1485,,,1
782,3828,Directed,1486,,,1
782,3829,Directed,1487,,,1
782,3830,Directed,1488,,,1
293,3831,Directed,1489,,,1
1102,3854,Directed,1490,,,1
464,3833,Directed,1491,,,1
464,3834,Directed,1492,,,1
464,3835,Directed,1493,,,1
835,3839,Directed,1494,,,1
1029,3841,Directed,1495,,,1
457,3842,Directed,1496,,,1
457,3843,Directed,1497,,,1
312,3844,Directed,1498,,,1
425,3851,Directed,1499,,,1
203,3852,Directed,1500,,,1
203,3853,Directed,1501,,,1
203,3854,Directed,1502,,,1
203,3855,Directed,1503,,,1
1094,3857,Directed,1504,,,1
798,3858,Directed,1505,,,1
1242,3860,Directed,1506,,,1
1016,3875,Directed,1507,,,1
949,3887,Directed,1508,,,1
769,3895,Directed,1509,,,1
1065,3957,Directed,1510,,,1
294,3892,Directed,1511,,,1
1047,3893,Directed,1512,,,1
939,3894,Directed,1513,,,1
771,3895,Directed,1514,,,1
814,3896,Directed,1515,,,1
814,3897,Directed,1516,,,1
841,3904,Directed,1517,,,1
1003,3905,Directed,1518,,,1
552,3913,Directed,1519,,,1
44,3915,Directed,1520,,,1
44,3916,Directed,1521,,,1
44,3917,Directed,1522,,,1
44,3918,Directed,1523,,,1
44,3919,Directed,1524,,,1
853,3920,Directed,1525,,,1
853,3921,Directed,1526,,,1
669,3928,Directed,1527,,,1
687,3930,Directed,1528,,,1
925,3931,Directed,1529,,,1
1053,3939,Directed,1530,,,1
1053,3941,Directed,1531,,,1
1073,3941,Directed,1532,,,1
980,3943,Directed,1533,,,1
209,3951,Directed,1534,,,1
209,3952,Directed,1535,,,1
1068,3957,Directed,1536,,,1
878,3958,Directed,1537,,,1
147,3964,Directed,1538,,,1
164,3972,Directed,1539,,,1
164,3973,Directed,1540,,,1
164,3974,Directed,1541,,,1
164,3975,Directed,1542,,,1
164,3976,Directed,1543,,,1
779,3980,Directed,1544,,,1
779,3981,Directed,1545,,,1
80,3983,Directed,1546,,,1
80,3984,Directed,1547,,,1
80,3985,Directed,1548,,,1
80,3986,Directed,1549,,,1
1285,858,Directed,1550,,,1
468,81,Directed,1551,,,1
416,411,Directed,1552,,,1
416,417,Directed,1553,,,1
126,125,Directed,1554,,,1
126,127,Directed,1555,,,1
288,289,Directed,1556,,,1
288,290,Directed,1557,,,1
288,291,Directed,1558,,,1
288,292,Directed,1559,,,1
288,293,Directed,1560,,,1
407,408,Directed,1561,,,1
407,409,Directed,1562,,,1
407,306,Directed,1563,,,1
473,474,Directed,1564,,,1
473,475,Directed,1565,,,1
473,114,Directed,1566,,,1
473,476,Directed,1567,,,1
473,477,Directed,1568,,,1
473,478,Directed,1569,,,1
473,479,Directed,1570,,,1
282,607,Directed,1571,,,1
686,110,Directed,1572,,,1
575,576,Directed,1573,,,1
575,577,Directed,1574,,,1
575,574,Directed,1575,,,1
575,578,Directed,1576,,,1
575,579,Directed,1577,,,1
199,114,Directed,1578,,,1
199,200,Directed,1579,,,1
199,201,Directed,1580,,,1
199,117,Directed,1581,,,1
199,384,Directed,1582,,,1
199,197,Directed,1583,,,1
199,868,Directed,1584,,,1
199,364,Directed,1585,,,1
112,113,Directed,1586,,,1
112,114,Directed,1587,,,1
112,115,Directed,1588,,,1
112,116,Directed,1589,,,1
112,117,Directed,1590,,,1
112,118,Directed,1591,,,1
113,112,Directed,1592,,,1
113,114,Directed,1593,,,1
113,115,Directed,1594,,,1
113,116,Directed,1595,,,1
113,117,Directed,1596,,,1
113,118,Directed,1597,,,1
62,63,Directed,1598,,,1
923,815,Directed,1599,,,1
923,924,Directed,1600,,,1
923,925,Directed,1601,,,1
923,634,Directed,1602,,,1
542,48,Directed,1603,,,1
466,120,Directed,1604,,,1
466,467,Directed,1605,,,1
466,239,Directed,1606,,,1
77,55,Directed,1607,,,1
77,78,Directed,1608,,,1
856,782,Directed,1609,,,1
643,644,Directed,1610,,,1
643,189,Directed,1611,,,1
643,130,Directed,1612,,,1
643,645,Directed,1613,,,1
545,185,Directed,1614,,,1
545,186,Directed,1615,,,1
664,68,Directed,1616,,,1
157,158,Directed,1617,,,1
30,128,Directed,1618,,,1
30,99,Directed,1619,,,1
30,129,Directed,1620,,,1
30,120,Directed,1621,,,1
30,130,Directed,1622,,,1
30,365,Directed,1623,,,1
30,87,Directed,1624,,,1
30,80,Directed,1625,,,1
30,366,Directed,1626,,,1
30,792,Directed,1627,,,1
30,841,Directed,1628,,,1
30,65,Directed,1629,,,1
30,842,Directed,1630,,,1
30,751,Directed,1631,,,1
30,935,Directed,1632,,,1
1080,120,Directed,1633,,,1
1080,1081,Directed,1634,,,1
1080,1082,Directed,1635,,,1
120,121,Directed,1636,,,1
120,122,Directed,1637,,,1
120,123,Directed,1638,,,1
120,124,Directed,1639,,,1
120,30,Directed,1640,,,1
120,130,Directed,1641,,,1
120,466,Directed,1642,,,1
120,467,Directed,1643,,,1
120,1080,Directed,1644,,,1
120,1081,Directed,1645,,,1
120,1082,Directed,1646,,,1
367,368,Directed,1647,,,1
367,140,Directed,1648,,,1
367,1270,Directed,1649,,,1
367,640,Directed,1650,,,1
136,137,Directed,1651,,,1
136,138,Directed,1652,,,1
136,139,Directed,1653,,,1
136,140,Directed,1654,,,1
41,962,Directed,1655,,,1
41,429,Directed,1656,,,1
41,109,Directed,1657,,,1
765,570,Directed,1658,,,1
765,81,Directed,1659,,,1
765,766,Directed,1660,,,1
765,767,Directed,1661,,,1
770,769,Directed,1662,,,1
770,771,Directed,1663,,,1
770,227,Directed,1664,,,1
770,742,Directed,1665,,,1
770,772,Directed,1666,,,1
770,773,Directed,1667,,,1
770,774,Directed,1668,,,1
365,30,Directed,1669,,,1
365,87,Directed,1670,,,1
365,99,Directed,1671,,,1
365,80,Directed,1672,,,1
365,366,Directed,1673,,,1
872,325,Directed,1674,,,1
872,873,Directed,1675,,,1
872,454,Directed,1676,,,1
872,874,Directed,1677,,,1
872,875,Directed,1678,,,1
872,876,Directed,1679,,,1
872,877,Directed,1680,,,1
872,878,Directed,1681,,,1
872,341,Directed,1682,,,1
644,643,Directed,1683,,,1
644,189,Directed,1684,,,1
644,130,Directed,1685,,,1
644,645,Directed,1686,,,1
441,442,Directed,1687,,,1
441,490,Directed,1688,,,1
441,491,Directed,1689,,,1
441,492,Directed,1690,,,1
441,493,Directed,1691,,,1
441,325,Directed,1692,,,1
1002,189,Directed,1693,,,1
453,454,Directed,1694,,,1
453,287,Directed,1695,,,1
453,455,Directed,1696,,,1
453,456,Directed,1697,,,1
453,457,Directed,1698,,,1
480,481,Directed,1699,,,1
480,482,Directed,1700,,,1
480,483,Directed,1701,,,1
480,476,Directed,1702,,,1
480,117,Directed,1703,,,1
480,470,Directed,1704,,,1
480,472,Directed,1705,,,1
480,484,Directed,1706,,,1
121,120,Directed,1707,,,1
121,122,Directed,1708,,,1
121,123,Directed,1709,,,1
121,124,Directed,1710,,,1
121,125,Directed,1711,,,1
637,65,Directed,1712,,,1
134,48,Directed,1713,,,1
402,403,Directed,1714,,,1
402,302,Directed,1715,,,1
402,401,Directed,1716,,,1
402,404,Directed,1717,,,1
402,226,Directed,1718,,,1
1148,74,Directed,1719,,,1
1245,570,Directed,1720,,,1
1245,81,Directed,1721,,,1
68,69,Directed,1722,,,1
68,70,Directed,1723,,,1
68,98,Directed,1724,,,1
68,664,Directed,1725,,,1
68,751,Directed,1726,,,1
68,245,Directed,1727,,,1
68,158,Directed,1728,,,1
68,1061,Directed,1729,,,1
68,661,Directed,1730,,,1
68,235,Directed,1731,,,1
68,1238,Directed,1732,,,1
219,220,Directed,1733,,,1
154,137,Directed,1734,,,1
154,155,Directed,1735,,,1
154,156,Directed,1736,,,1
408,407,Directed,1737,,,1
408,409,Directed,1738,,,1
408,306,Directed,1739,,,1
408,502,Directed,1740,,,1
408,503,Directed,1741,,,1
98,68,Directed,1742,,,1
661,68,Directed,1743,,,1
661,235,Directed,1744,,,1
661,1198,Directed,1745,,,1
327,328,Directed,1746,,,1
327,78,Directed,1747,,,1
327,685,Directed,1748,,,1
327,110,Directed,1749,,,1
327,54,Directed,1750,,,1
328,327,Directed,1751,,,1
328,78,Directed,1752,,,1
328,552,Directed,1753,,,1
328,553,Directed,1754,,,1
328,554,Directed,1755,,,1
570,765,Directed,1756,,,1
570,81,Directed,1757,,,1
570,766,Directed,1758,,,1
570,767,Directed,1759,,,1
570,1245,Directed,1760,,,1
119,132,Directed,1761,,,1
119,224,Directed,1762,,,1
119,117,Directed,1763,,,1
119,225,Directed,1764,,,1
490,441,Directed,1765,,,1
490,491,Directed,1766,,,1
490,492,Directed,1767,,,1
490,493,Directed,1768,,,1
941,191,Directed,1769,,,1
941,248,Directed,1770,,,1
941,942,Directed,1771,,,1
941,790,Directed,1772,,,1
941,943,Directed,1773,,,1
941,139,Directed,1774,,,1
941,634,Directed,1775,,,1
941,944,Directed,1776,,,1
778,779,Directed,1777,,,1
778,236,Directed,1778,,,1
778,1029,Directed,1779,,,1
1033,54,Directed,1780,,,1
1033,1034,Directed,1781,,,1
555,55,Directed,1782,,,1
555,556,Directed,1783,,,1
555,557,Directed,1784,,,1
555,558,Directed,1785,,,1
555,559,Directed,1786,,,1
938,939,Directed,1787,,,1
938,940,Directed,1788,,,1
938,954,Directed,1789,,,1
938,955,Directed,1790,,,1
938,1145,Directed,1791,,,1
481,480,Directed,1792,,,1
481,482,Directed,1793,,,1
481,483,Directed,1794,,,1
481,476,Directed,1795,,,1
481,117,Directed,1796,,,1
481,470,Directed,1797,,,1
481,472,Directed,1798,,,1
481,484,Directed,1799,,,1
385,54,Directed,1800,,,1
385,386,Directed,1801,,,1
385,53,Directed,1802,,,1
380,47,Directed,1803,,,1
69,68,Directed,1804,,,1
69,70,Directed,1805,,,1
1306,114,Directed,1806,,,1
1306,1307,Directed,1807,,,1
1306,775,Directed,1808,,,1
474,473,Directed,1809,,,1
474,475,Directed,1810,,,1
474,114,Directed,1811,,,1
474,476,Directed,1812,,,1
474,477,Directed,1813,,,1
474,478,Directed,1814,,,1
474,479,Directed,1815,,,1
474,633,Directed,1816,,,1
